accession	taxid	realm	kingdom	phylum	class	order	family	genus	species	host	length_bp
NC_055621.1	1980160	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus sophorae	eukaryote	984
NC_055622.1	1980160	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus sophorae	eukaryote	984
NC_055623.1	1980160	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus sophorae	eukaryote	986
NC_055435.1	2086640	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Entovirus	Entovirus entoleucae	eukaryote	7256
NC_055436.1	2086640	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Entovirus	Entovirus entoleucae	eukaryote	2816
NC_055641.1	2099567	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Fimoviridae	Emaravirus		eukaryote	7217
NC_055642.1	2099567	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Fimoviridae	Emaravirus		eukaryote	2399
NC_055643.1	2099567	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Fimoviridae	Emaravirus		eukaryote	1106
NC_055644.1	2099567	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Fimoviridae	Emaravirus		eukaryote	1342
NC_055645.1	2099567	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Fimoviridae	Emaravirus		eukaryote	1323
NC_055605.1	2164061	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus		eukaryote	2772
NC_055606.1	2164061	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus		eukaryote	2676
NC_055607.1	2164061	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus		eukaryote	2514
NC_055608.1	2164061	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus		eukaryote	3589
NC_055390.1	2164102	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Rubodvirus	Rubodvirus mali	eukaryote	7219
NC_055391.1	2164102	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Rubodvirus	Rubodvirus mali	eukaryote	1613
NC_055392.1	2164102	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Rubodvirus	Rubodvirus mali	eukaryote	1303
NC_055533.1	2164103	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Rubodvirus	Rubodvirus prosserense	eukaryote	1319
NC_055534.1	2164103	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Rubodvirus	Rubodvirus prosserense	eukaryote	7340
NC_055535.1	2164103	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Rubodvirus	Rubodvirus prosserense	eukaryote	1463
NC_055536.1	2164103	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Rubodvirus	Rubodvirus prosserense	eukaryote	1581
NC_055537.1	2164103	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Rubodvirus	Rubodvirus prosserense	eukaryote	1617
NC_055109.1	2169782						Polydnaviriformidae	Bracoviriform		eukaryote	613
NC_055110.1	2169782						Polydnaviriformidae	Bracoviriform		eukaryote	467
NC_055216.1	2170057	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Nairoviridae	Orthonairovirus	Orthonairovirus esteroense	eukaryote	4478
NC_055217.1	2170057	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Nairoviridae	Orthonairovirus	Orthonairovirus esteroense	eukaryote	11816
NC_055218.1	2170057	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Nairoviridae	Orthonairovirus	Orthonairovirus esteroense	eukaryote	1640
NC_055489.1	2174956	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus vignaflavi	eukaryote	2632
NC_055490.1	2174956	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus vignaflavi	eukaryote	2593
NC_055437.1	2182586	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus pantanalense	eukaryote	6461
NC_055438.1	2182586	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus pantanalense	eukaryote	4403
NC_055239.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	1992
NC_055240.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	3149
NC_055241.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	1850
NC_055242.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	2029
NC_055243.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	963
NC_055244.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	607
NC_055245.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	1908
NC_055246.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	1835
NC_055247.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	3533
NC_055248.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	4382
NC_055249.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	3922
NC_055250.1	2290890	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Coltivirus	Coltivirus kundalense	eukaryote	2608
NC_055441.1	2447916	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Arenaviridae	Hartmanivirus	Hartmanivirus helvetiae	eukaryote	5913
NC_055442.1	2447916	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Arenaviridae	Hartmanivirus	Hartmanivirus helvetiae	eukaryote	3396
NC_055443.1	2447920	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Arenaviridae	Hartmanivirus	Hartmanivirus scholae	eukaryote	3322
NC_055444.1	2447920	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Arenaviridae	Hartmanivirus	Hartmanivirus scholae	eukaryote	5945
NC_055445.1	2447921	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Arenaviridae	Hartmanivirus	Hartmanivirus turici	eukaryote	3433
NC_055446.1	2447921	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Arenaviridae	Hartmanivirus	Hartmanivirus turici	eukaryote	5938
NC_055286.1	2485923	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus penicompactii	eukaryote	2259
NC_055287.1	2485923	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus penicompactii	eukaryote	1930
NC_055288.1	2485923	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus penicompactii	eukaryote	1206
NC_055289.1	2485923	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus penicompactii	eukaryote	2400
NC_055539.1	2486070	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus momordicae	eukaryote	2715
NC_055540.1	2486070	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus momordicae	eukaryote	2759
NC_055447.1	2497338	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Mayoviridae	Pteridovirus	Pteridovirus maydis	eukaryote	2713
NC_055448.1	2497338	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Mayoviridae	Pteridovirus	Pteridovirus maydis	eukaryote	5806
NC_055282.1	2509266	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Multimycovirus	Multimycovirus magnaporthis	eukaryote	2401
NC_055283.1	2509266	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Multimycovirus	Multimycovirus magnaporthis	eukaryote	2233
NC_055284.1	2509266	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Multimycovirus	Multimycovirus magnaporthis	eukaryote	1324
NC_055285.1	2509266	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Multimycovirus	Multimycovirus magnaporthis	eukaryote	1963
NC_055514.1	2528965	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus nicotianadominicanense	eukaryote	2638
NC_055515.1	2528965	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus nicotianadominicanense	eukaryote	2585
NC_055274.1	2546034	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus fusarii	eukaryote	2470
NC_055275.1	2546034	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus fusarii	eukaryote	1224
NC_055276.1	2546034	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus fusarii	eukaryote	1015
NC_055277.1	2546034	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus fusarii	eukaryote	1298
NC_055278.1	2546034	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus fusarii	eukaryote	2040
NC_055279.1	2546034	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus fusarii	eukaryote	2256
NC_055280.1	2546034	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus fusarii	eukaryote	1003
NC_055281.1	2546034	Riboviria	Orthornavirae	Pisuviricota	Mycopleornaviricetes	Xenadelphovirales	Polymycoviridae	Polymycovirus	Polymycovirus fusarii	eukaryote	890
NC_055393.1	2546222	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Phasmaviridae	Orthophasmavirus	Orthophasmavirus anophelae	eukaryote	2069
NC_055394.1	2546222	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Phasmaviridae	Orthophasmavirus	Orthophasmavirus anophelae	eukaryote	6494
NC_055395.1	2546222	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Phasmaviridae	Orthophasmavirus	Orthophasmavirus anophelae	eukaryote	2246
NC_055449.1	2547431	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Lentinuvirus	Lentinuvirus lentinulae	eukaryote	2754
NC_055450.1	2547431	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Lentinuvirus	Lentinuvirus lentinulae	eukaryote	7082
NC_055516.1	2547432	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus capsicumacehense	eukaryote	2743
NC_055517.1	2547432	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus capsicumacehense	eukaryote	2731
NC_055609.1	2558055	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus petroselini	eukaryote	965
NC_055610.1	2558055	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus petroselini	eukaryote	958
NC_055611.1	2558055	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus petroselini	eukaryote	969
NC_055612.1	2558055	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus petroselini	eukaryote	979
NC_055613.1	2558055	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus petroselini	eukaryote	962
NC_055614.1	2558055	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus petroselini	eukaryote	957
NC_055615.1	2558055	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus petroselini	eukaryote	963
NC_055396.1	2559110	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus gloriaense	eukaryote	6490
NC_055397.1	2559110	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus gloriaense	eukaryote	4255
NC_055398.1	2559110	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus gloriaense	eukaryote	1736
NC_055399.1	2559111	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus monagritaense	eukaryote	6371
NC_055400.1	2559111	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus monagritaense	eukaryote	4160
NC_055401.1	2559111	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus monagritaense	eukaryote	1725
NC_055402.1	2559114	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus almendrasense	eukaryote	6354
NC_055403.1	2559114	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus almendrasense	eukaryote	1732
NC_055404.1	2559114	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus almendrasense	eukaryote	4174
NC_055127.1	2560285	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus		eukaryote	2737
NC_055128.1	2560285	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus		eukaryote	2770
NC_055521.1	2569569	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus hibisci	eukaryote	2652
NC_055522.1	2569569	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus hibisci	eukaryote	2627
NC_055405.1	2569589	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus ntepesense	eukaryote	1701
NC_055406.1	2569589	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus ntepesense	eukaryote	4454
NC_055407.1	2569589	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus ntepesense	eukaryote	6436
NC_055408.1	2572766	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Peribunyaviridae	Pacuvirus	Pacuvirus caimitoense	eukaryote	893
NC_055409.1	2572766	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Peribunyaviridae	Pacuvirus	Pacuvirus caimitoense	eukaryote	6863
NC_055410.1	2572766	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Peribunyaviridae	Pacuvirus	Pacuvirus caimitoense	eukaryote	4550
NC_055451.1	2583366	Riboviria	Orthornavirae				Birnaviridae	Blosnavirus	Blosnavirus lati	eukaryote	2731
NC_055452.1	2583366	Riboviria	Orthornavirae				Birnaviridae	Blosnavirus	Blosnavirus lati	eukaryote	3527
NC_055624.1	2587540	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus	Betachrysovirus coniothyrii	eukaryote	2703
NC_055625.1	2587540	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus	Betachrysovirus coniothyrii	eukaryote	2676
NC_055626.1	2587540	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus	Betachrysovirus coniothyrii	eukaryote	2505
NC_055627.1	2587540	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus	Betachrysovirus coniothyrii	eukaryote	3625
NC_055628.1	2587541	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus	Betachrysovirus neofusicocci	eukaryote	3039
NC_055629.1	2587541	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus	Betachrysovirus neofusicocci	eukaryote	3096
NC_055630.1	2587541	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus	Betachrysovirus neofusicocci	eukaryote	3461
NC_055631.1	2587541	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Betachrysovirus	Betachrysovirus neofusicocci	eukaryote	2883
NC_055632.1	3052494	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Hantaviridae	Mobatvirus	Mobatvirus robinaense	eukaryote	6447
NC_055633.1	3052494	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Hantaviridae	Mobatvirus	Mobatvirus robinaense	eukaryote	1290
NC_055634.1	3052494	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Hantaviridae	Mobatvirus	Mobatvirus robinaense	eukaryote	3402
NC_055635.1	3052500	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Hantaviridae	Orthohantavirus		eukaryote	1302
NC_055636.1	3052500	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Hantaviridae	Orthohantavirus		eukaryote	6465
NC_055637.1	3052500	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Hantaviridae	Orthohantavirus		eukaryote	3355
NC_055646.1	2660760	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Fimoviridae	Emaravirus		eukaryote	1387
NC_055647.1	2660760	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Fimoviridae	Emaravirus		eukaryote	7079
NC_055648.1	2660760	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Fimoviridae	Emaravirus		eukaryote	2252
NC_055649.1	2660760	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Fimoviridae	Emaravirus		eukaryote	1514
NC_055650.1	2660760	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Fimoviridae	Emaravirus		eukaryote	1744
NC_055651.1	2660760	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Fimoviridae	Emaravirus		eukaryote	1233
NC_055654.1	2682569	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus	Alphachrysovirus chrysothricis	eukaryote	2879
NC_055655.1	2682569	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus	Alphachrysovirus chrysothricis	eukaryote	3552
NC_055656.1	2682569	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus	Alphachrysovirus chrysothricis	eukaryote	3191
NC_055657.1	2682569	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus	Alphachrysovirus chrysothricis	eukaryote	2760
NC_034273.1	73423	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus chichorii	eukaryote	10000
NC_063383.1	10244	Varidnaviria	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Orthopoxvirus monkeypox	eukaryote	197209
NC_039023.1	2170139	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Prosimiispumavirus	Prosimiispumavirus otocra	eukaryote	12118
NC_010810.1	1425211	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cardiovirus	Cardiovirus saffoldi	eukaryote	7961
NC_014529.1	204269	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus magninsulae	eukaryote	1172
NC_035797.1	2029293	Varidnaviria	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae			eukaryote	142974
NC_037579.1	1811230	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Crabreovirus	Crabreovirus callinectes	eukaryote	2720
NC_037580.1	1811230	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Crabreovirus	Crabreovirus callinectes	eukaryote	2706
NC_044948.1	10497	Varidnaviria	Bamfordvirae	Nucleocytoviricota	Pokkesviricetes	Asfuvirales	Asfarviridae	Asfivirus	Asfivirus haemorrhagiae	eukaryote	189333
