accession	taxid	realm	kingdom	phylum	class	order	family	genus	species	host	length_bp
NC_073442.1	2762415	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41417
NC_073316.1	2762426	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Sarkviridae	Kagunavirus		prokaryote	44723
NC_073315.1	2762427	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Sarkviridae	Kagunavirus		prokaryote	43947
NC_073317.1	2762429	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Sarkviridae	Kagunavirus		prokaryote	44391
NC_073455.1	2772023	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41665
NC_073600.1	2776857	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Whytuvirus	Whytuvirus yavru	prokaryote	15193
NC_073444.1	2776864	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41200
NC_073443.1	2776866	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41340
NC_073437.1	2776867	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	42174
NC_073428.1	2776868	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41876
NC_073473.1	2793708	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dolmabahcevirus	Dolmabahcevirus turkishdelight	prokaryote	93606
NC_073470.1	2805839	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Shockervirus	Shockervirus shocker	prokaryote	45431
NC_073372.1	2813165	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Hodgkinviridae	Quhwahvirus	Quhwahvirus noodelyboi	prokaryote	53614
NC_073440.1	2816467	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	40883
NC_073433.1	2829393	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41814
NC_073453.1	2836011	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41471
NC_073591.1	2836041	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Nanditavirus	Nanditavirus zaheer	prokaryote	42874
NC_073460.1	2836048	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Footloosevirus	Footloosevirus footloose	prokaryote	39738
NC_073474.1	2845816	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Kruegerviridae	Vanleevirus	Vanleevirus vanlee	prokaryote	84560
NC_073476.1	2851068	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes					prokaryote	18290
NC_073477.1	2851069	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes					prokaryote	17554
NC_073445.1	2851101	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41003
NC_073335.1	2859477	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Gordonvirus	Gordonvirus devitoJr	prokaryote	58044
NC_073331.1	2859632	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Gordonvirus	Gordonvirus castortray	prokaryote	58377
NC_073592.1	2859633	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Nanditavirus	Nanditavirus popper	prokaryote	41822
NC_073323.1	2863832	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Sarkviridae	Kagunavirus		prokaryote	45288
NC_073370.1	2863847	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Hodgkinviridae	Quhwahvirus	Quhwahvirus shotgun	prokaryote	52659
NC_073324.1	2865787	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Sarkviridae	Kagunavirus		prokaryote	45176
NC_073450.1	2867473	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41510
NC_073369.1	2871520	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Hodgkinviridae	Quhwahvirus	Quhwahvirus honeyfin	prokaryote	53154
NC_073441.1	2871539	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41195
NC_073320.1	2873413	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Sarkviridae	Kagunavirus		prokaryote	42462
NC_073439.1	2885152	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41958
NC_073318.1	2885687	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Sarkviridae	Kagunavirus		prokaryote	44240
NC_073362.1	2885981	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Hodgkinviridae	Kozievirus	Kozievirus kozie	prokaryote	53094
NC_073468.1	2885983	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Pumpernickelvirus	Pumpernickelvirus pumpernickel	prokaryote	186095
NC_073479.1	2891955	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes					prokaryote	18418
NC_073427.1	2894293	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Armstrongvirus		prokaryote	40567
NC_073314.1	2900297	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Sarkviridae	Kagunavirus		prokaryote	45805
NC_073489.1	2910765	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Ignaciovirus	Ignaciovirus piccadilly	prokaryote	37544
NC_073430.1	2912654	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41712
NC_073485.1	2926084	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Ignaciovirus	Ignaciovirus axejc	prokaryote	37765
NC_073490.1	2926097	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Ignaciovirus	Ignaciovirus eastland	prokaryote	37536
NC_073448.1	2926098	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41379
NC_073459.1	2926099	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Finkelvirus	Finkelvirus finkel	prokaryote	47895
NC_073487.1	2926108	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Ignaciovirus	Ignaciovirus francette	prokaryote	38234
NC_073447.1	2927243	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41261
NC_073467.1	2927268	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Amherstvirus	Amherstvirus pineapplepizza	prokaryote	16662
NC_073336.1	2927283	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Gordonvirus	Gordonvirus sciencewizsam	prokaryote	58217
NC_073469.1	2927284	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Bismarckvirus	Bismarckvirus shambre1	prokaryote	42211
NC_073475.1	2936912	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Mboquatrovirus	Mboquatrovirus Mbo4	prokaryote	46226
NC_073590.1	2944951	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Nanditavirus	Nanditavirus cole	prokaryote	41834
NC_073319.1	2945916	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Sarkviridae	Kagunavirus		prokaryote	43969
NC_073334.1	2951390	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Gordonvirus	Gordonvirus darby	prokaryote	57758
NC_073333.1	2951391	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Gordonvirus	Gordonvirus trustiboi	prokaryote	58242
NC_073478.1	2968613	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes					prokaryote	17827
NC_073482.1	2968677	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes					prokaryote	14205
NC_073481.1	2968680	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes					prokaryote	14601
NC_073451.1	2985323	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41147
NC_073466.1	2985324	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Oscarsovirus	Oscarsovirus oscarso	prokaryote	33432
NC_073449.1	2985325	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus		prokaryote	41685
NC_073594.1	2985648	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Bauervirus	Bauervirus bauer	prokaryote	50446
NC_073472.1	2999013	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Successvirus	Successvirus success	prokaryote	57163
NC_013420.1	2570911	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Fuzanglongvirus	Fuzanglongvirus ZL12	prokaryote	90435
NC_054898.2	1480731	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Drexlerviridae	Jhansiroadvirus	Jhansiroadvirus gwaliVC1	prokaryote	49833
NC_073617.1	2036050	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus YS35	prokaryote	93296
NC_073607.1	2419747	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus PaZq1	prokaryote	94315
NC_073603.1	2419748	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus PaGz-1	prokaryote	93975
NC_073613.1	2488595	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus LCK69	prokaryote	92319
NC_073608.1	2499902	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus Henu5	prokaryote	92558
NC_073605.1	2544984	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus ITTPL	prokaryote	92730
NC_073609.1	2587493	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus EPA1	prokaryote	91394
NC_073619.1	2656517	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus GUMS	prokaryote	92467
NC_073610.1	2812900	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus ph0034	prokaryote	92408
NC_073620.1	2894297	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus phipa10	prokaryote	92393
NC_073621.1	2924904	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus Ps12	prokaryote	88705
NC_073623.1	2924906	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus PsCh	prokaryote	92710
NC_073622.1	2924907	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus PsIn	prokaryote	92515
NC_073601.1	2936914	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Baldwinvirus	Baldwinvirus EM	prokaryote	94775
NC_073611.1	2937408	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus kat	prokaryote	91700
NC_073602.1	3003719	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus SPA01	prokaryote	93536
NC_073604.1	3003720	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus SPA05	prokaryote	93656
NC_073606.1	3003808	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus pPA30992aT2	prokaryote	93031
NC_073615.1	3018995	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus HJ01	prokaryote	92114
NC_073614.1	3022055	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus B31	prokaryote	92420
NC_073616.1	3022056	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus B8	prokaryote	92835
NC_073618.1	3022057	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus B55	prokaryote	91901
NC_073612.1	3028488	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Pakpunavirus	Pakpunavirus pv20Sep416	prokaryote	91543
NC_073675.1	1327940	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Hollowayvirus	Hollowayvirus LKA5	prokaryote	64746
NC_073674.1	1921524	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Hollowayvirus	Hollowayvirus phiC725A	prokaryote	64149
NC_073673.1	2034343	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Hollowayvirus	Hollowayvirus E220	prokaryote	62874
NC_073676.1	2719194	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Hollowayvirus	Hollowayvirus Epa33	prokaryote	64021
NC_073672.1	2860997	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Hollowayvirus	Hollowayvirus PA8	prokaryote	63654
NC_073686.1	1460361	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Otagovirus	Otagovirus psa267	prokaryote	100180
NC_073687.1	1460362	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Otagovirus	Otagovirus psa300	prokaryote	99272
NC_073688.1	1460363	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Otagovirus	Otagovirus psa315	prokaryote	98739
NC_073685.1	1460364	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Otagovirus	Otagovirus psa347	prokaryote	99689
NC_073684.1	1460366	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Otagovirus	Otagovirus psa381	prokaryote	98800
NC_073683.1	1460367	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Otagovirus	Otagovirus psa397	prokaryote	98951
NC_073678.1	2041350	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Shenlongvirus	Shenlongvirus PPSC2	prokaryote	97330
NC_073689.1	2696355	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Otagovirus	Otagovirus PE09	prokaryote	99455
NC_073690.1	2782564	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Otagovirus	Otagovirus PN09	prokaryote	99229
NC_073681.1	2859563	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Otagovirus	Otagovirus psagek4	prokaryote	98440
NC_073677.1	2867265	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Dilongvirus	Dilongvirus PHB09	prokaryote	94844
NC_073680.1	2873460	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Kremarvirus	Kremarvirus M51	prokaryote	98536
NC_073682.1	2875723	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Otagovirus	Otagovirus psagek4e	prokaryote	94020
NC_073679.1	2928831	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Vandenendeviridae	Kremarvirus	Kremarvirus kremar	prokaryote	97636
NC_073754.1	126989	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Lophivirus	Lophivirus LfUK	prokaryote	6062
NC_073748.1	689414	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Affertcholeramvirus	Affertcholeramvirus preCTX1	prokaryote	6722
NC_073749.1	689414	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Affertcholeramvirus	Affertcholeramvirus preCTX1	prokaryote	5215
NC_073761.1	3071296	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Plectroviridae	Virgulavirus	Virgulavirus SVGII3	eukaryote	7878
NC_074560.1	1260286	Varidnaviria	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Kalamavirales	Tectiviridae	Betatectivirus	Betatectivirus sato	prokaryote	14852
NC_074561.1	1260287	Varidnaviria	Bamfordvirae	Preplasmiviricota	Tectiliviricetes	Kalamavirales	Tectiviridae	Betatectivirus	Betatectivirus sole	prokaryote	14444
NC_074659.1	1805958	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Miecznikowavirus	Miecznikowavirus AH14a	prokaryote	55060
NC_041925.1	1969841	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Gorganvirus	Gorganvirus isfahan	prokaryote	54836
NC_074553.1	2027243	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae			unknown	3609
NC_073753.1	3071317	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Lophivirus	Lophivirus Lf2	prokaryote	6372
NC_073755.1	2201472	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Lophivirus	Lophivirus Xv2	prokaryote	6564
NC_074635.1	2493121	Adnaviria	Zilligvirae	Taleaviricota	Tokiviricetes	Ligamenvirales	Rudiviridae	Japarudivirus	Japarudivirus beppuense	prokaryote	34025
NC_073752.1	2530114	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Lophivirus	Lophivirus Cf2	prokaryote	6454
NC_073758.1	2601671	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Vasivirus	Vasivirus VAI	prokaryote	6117
NC_073750.1	2652757	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Fibrovirus	Fibrovirus VP24	prokaryote	7180
NC_073760.1	2675159	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Villovirus	Villovirus VALG8	prokaryote	7311
NC_073759.1	2682965	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Versovirus	Versovirus VALG6	prokaryote	8529
NC_073756.1	2686285	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Primolicivirus	Primolicivirus Pf8	prokaryote	10061
NC_074660.1	2711179	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Readingvirus	Readingvirus MR15	prokaryote	51347
NC_074654.1	2713157						Globuloviridae	Alphaglobulovirus	Alphaglobulovirus sileriense	prokaryote	18655
NC_074632.1	2730617	Adnaviria	Zilligvirae	Taleaviricota	Tokiviricetes	Ligamenvirales	Rudiviridae	Hoswirudivirus	Hoswirudivirus acidiani	prokaryote	23666
NC_074633.1	2730618	Adnaviria	Zilligvirae	Taleaviricota	Tokiviricetes	Ligamenvirales	Rudiviridae	Hoswirudivirus	Hoswirudivirus metallosphaerae	prokaryote	20269
NC_074634.1	2730619	Adnaviria	Zilligvirae	Taleaviricota	Tokiviricetes	Ligamenvirales	Rudiviridae	Hoswirudivirus	Hoswirudivirus saccharolobi	prokaryote	26097
NC_074637.1	2730621	Adnaviria	Zilligvirae	Taleaviricota	Tokiviricetes	Primavirales	Tristromaviridae	Alphatristromavirus	Alphatristromavirus puteoliense	prokaryote	17602
NC_074653.1	2730632						Globuloviridae	Alphaglobulovirus	Alphaglobulovirus pozzuoliense	prokaryote	18212
NC_073757.1	2750264	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Restivirus	Restivirus RSBg	prokaryote	7540
NC_074641.1	2759191	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Fervensviridae	Deepoceanvirus	Deepoceanvirus guaymasense	prokaryote	31202
NC_074651.1	2766528	Singelaviria	Helvetiavirae	Dividoviricota	Laserviricetes	Halopanivirales	Simuloviridae	Yingchengvirus	Yingchengvirus koreaense	prokaryote	17189
NC_074652.1	2766529	Singelaviria	Helvetiavirae	Dividoviricota	Laserviricetes	Halopanivirales	Simuloviridae	Yingchengvirus	Yingchengvirus boliviaense	prokaryote	18925
NC_073751.1	2776820	Floreoviria	Loebvirae	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Lineavirus	Lineavirus pear	prokaryote	6608
NC_074071.1	2785983	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Poncivirus	Poncivirus insecticola	unknown	3675
NC_074040.1	2785984	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Osigowavirus	Osigowavirus sp. 'insecticola'	unknown	3635
NC_073905.1	2785985	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Chaedoavirus	Chaedoavirus insecticola	unknown	3846
NC_073928.1	2785986	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Dahmuvirus	Dahmuvirus insecticola	unknown	3929
NC_074193.1	2785987	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Timlovirales	Blumeviridae	Marskhivirus	Marskhivirus piscicola	unknown	4385
NC_074183.1	2785988	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Timlovirales	Blumeviridae	Ivolevirus	Ivolevirus faecicola	unknown	4198
NC_073941.1	2785989	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Emesvirus	Emesvirus piscicola	unknown	3483
NC_074181.1	2785990	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Timlovirales	Blumeviridae	Gifriavirus	Gifriavirus ruminicola	unknown	3746
NC_073943.1	2785991	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Febihevirus	Febihevirus sp. 'ruminicola'	unknown	3737
NC_074175.1	2785992	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Timlovirales	Blumeviridae	Alehndavirus	Alehndavirus ruminicola	unknown	4729
NC_073926.1	2785993	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Dortuvirus	Dortuvirus fonticola	unknown	3843
NC_074058.1	2785994	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Fagihyuvirus	Fagihyuvirus tegeticola	unknown	3303
NC_074134.1	2785995	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Whietlevirus	Whietlevirus defluviicola	unknown	4407
NC_073859.1	2785996	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Kehmevirus	Kehmevirus defluviicola	unknown	3469
NC_073940.1	2785997	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Duhcivirus	Duhcivirus defluviicola	unknown	3294
NC_074248.1	2785998	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Timlovirales	Steitzviridae	Hodnevirus	Hodnevirus defluviicola	unknown	3805
NC_074291.1	2785999	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Timlovirales	Steitzviridae	Controvirus	Controvirus sp. 'defluviicola'	unknown	3692
NC_074174.1	2786000	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Solspiviridae	Wishivirus	Wishivirus sp. 'defluviicola'	unknown	3604
NC_073825.1	2786001	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Atkinsviridae	Aldormivirus	Aldormivirus defluviicola	unknown	3502
NC_073997.1	2786002	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Meblowovirus	Meblowovirus defluviicola	unknown	3608
NC_073768.1	2786003	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Atkinsviridae	Bilifuvirus	Bilifuvirus defluviicola	unknown	3727
NC_073981.1	2786004	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Kiwsmaevirus	Kiwsmaevirus defluviicola	unknown	3547
NC_073892.1	2786005	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Lohngkovirus	Lohngkovirus defluviicola	unknown	3655
NC_073968.1	2786006	Riboviria	Orthornavirae	Lenarviricota	Leviviricetes	Norzivirales	Fiersviridae	Jiesduavirus	Jiesduavirus defluviicola	unknown	3620
